,DiskUsage,TotalCpus,TotalMemory,TotalDisk,CpuCacheSize,TotalVirtualMemory,GLIDEIN_Job_Max_Time,TotalSlots,CpuIsBusy,SlotType,Failure,Site
7321,9056606,64,122000,669995200,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7324,175219,1,3000,14177566308,25344,325059532,34800,1,1,1,1,BNL
7325,84713,128,248000,371401708,512,353670760,7200,32,0,0,0,Purdue-Anvil
7329,66856,128,248000,371402200,512,357053800,7200,32,0,0,0,Purdue-Anvil
7330,8844603,256,510000,1340088584,512,527683920,7200,64,1,0,0,NERSC-Perlmutter-CPU
7332,606,8,32768,862997092,512,524229416,14400,5,1,0,0,UConn-HPC
7338,190786,4,10000,1668240008,14080,135284680,34800,5,1,0,1,CCIN2P3
7343,832707,4,30000,5762752308,512,500686884,34800,5,1,0,1,SURFsara
7345,2700059,4,30000,4562708112,512,503709500,34800,5,1,0,1,SURFsara
7347,288,1,3000,6683532676,35840,189073892,34800,1,1,1,0,BNL
7348,62269,128,248000,371346864,512,356462440,7200,32,0,0,0,Purdue-Anvil
7349,1830267,8,20240,1533751624,19712,98355164,34800,4,1,0,0,London_Brunel
7351,7287114,128,248000,371398004,512,355550308,7200,32,1,0,0,Purdue-Anvil
7355,105806,1,2500,695181000,22528,167139108,34800,1,1,1,1,CIEMAT
7361,2523422,8,20480,901106496,15360,191869220,34800,6,1,0,1,FZU
7362,4032901,8,20240,1343654408,512,526261796,34800,4,1,0,0,CERN
7364,187819,56,192000,149527796,39424,196111708,7200,15,0,0,1,TACC-Frontera
7366,504,8,20240,1170097960,20480,130746268,34800,5,1,0,0,CERN
7367,627052,8,24576,871926900,20480,98405704,34800,4,1,0,0,Lancaster
7372,9787,4,10000,1675997736,14080,131511392,34800,3,1,0,0,CCIN2P3
7373,840257,128,248000,371343676,512,353526632,7200,32,1,0,0,Purdue-Anvil
7374,311,4,16000,188498528,16384,125107436,34800,5,1,0,0,JINR_CLOUD
7378,222109,64,122000,669995744,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7383,517028,8,20240,1312100284,512,527412408,34800,9,1,0,1,CERN
7385,23351,56,192000,149556044,39424,196111704,7200,10,0,0,0,TACC-Frontera
7389,2970046,1,2500,1876818688,19712,198183440,32400,1,1,1,1,Michigan
7396,465660,4,16000,661127536,36608,428887184,34800,4,1,0,1,London_QMUL
7397,366659,8,32768,676730568,512,525806176,14400,9,1,0,1,UConn-HPC
7399,41984,128,248000,371346428,512,357456232,7200,32,1,0,0,Purdue-Anvil
7400,2142259,4,16000,746193200,36608,428954244,34800,5,1,0,1,London_QMUL
7403,8818624,56,192000,149552500,39424,196111704,7200,15,0,0,0,TACC-Frontera
7409,5468826,56,192000,149552124,39424,196111704,7200,15,1,0,0,TACC-Frontera
7410,32497,128,248000,911383040,512,263689912,7200,32,0,0,0,SDSC-Expanse
7411,106897,8,32768,13920829156,512,594145212,34800,9,1,0,1,Manchester
7412,1052618,128,248000,371401664,512,357347428,7200,32,0,0,0,Purdue-Anvil
7413,985282,128,248000,371401132,512,357456232,7200,32,1,0,0,Purdue-Anvil
7414,4413911,8,32768,796681024,512,527107220,14400,9,1,0,1,UConn-HPC
7415,29765,128,248000,371401328,512,357076068,7200,32,0,0,0,Purdue-Anvil
7416,3804523,8,32768,793021136,512,526286808,14400,9,1,0,1,UConn-HPC
7428,8981277,64,122000,669995524,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7432,1768284,4,16000,777569524,36608,428444484,34800,3,1,0,1,London_QMUL
7433,2318067,128,248000,371398464,512,357454436,7200,32,0,0,0,Purdue-Anvil
7434,1863935,8,20480,736127512,20480,128804332,34800,9,1,0,1,FZU
7435,1322,2,4000,825715792,20480,95643004,34800,2,1,0,0,BR_CBPF
7439,2181179,1,2500,1824197888,19712,200119836,32400,1,1,1,1,Michigan
7440,185932,8,20240,1338526912,512,526642844,34800,9,1,0,0,CERN
7444,285259,128,248000,371397916,512,357454696,7200,32,0,0,0,Purdue-Anvil
7445,199784,128,248000,371398140,512,357452648,7200,32,0,0,0,Purdue-Anvil
7447,280856,128,248000,371398408,512,356886884,7200,32,0,0,0,Purdue-Anvil
7452,222681,128,248000,371351344,512,354424680,7200,32,0,0,0,Purdue-Anvil
7456,116016,4,16000,188554560,16384,125107436,34800,3,1,0,0,JINR_CLOUD
7459,917309,128,248000,371393524,512,354855012,7200,32,0,0,0,Purdue-Anvil
7460,221835,56,192000,149547972,39424,196111708,7200,15,0,0,0,TACC-Frontera
7461,650877,56,192000,149497028,39424,196111708,7200,13,0,0,0,TACC-Frontera
7462,7569,4,10000,1674034332,25600,135853504,34800,3,1,0,0,CCIN2P3
7466,2297833,128,248000,371392924,512,355417448,7200,32,0,0,0,Purdue-Anvil
7470,187864,56,192000,149535060,39424,196111708,7200,15,0,0,0,TACC-Frontera
7473,731592,4,16000,791972508,36608,428975980,34800,3,1,0,1,London_QMUL
7483,87803,64,122000,669995228,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7489,272237,128,248000,371345732,512,351607400,7200,32,1,0,0,Purdue-Anvil
7490,593393,8,24576,1870760608,28160,199738848,34800,8,1,0,1,Lancaster
7496,21755,128,248000,371402736,512,353918308,7200,32,1,0,0,Purdue-Anvil
7497,390922,1,2500,1539354164,512,267684536,32400,1,1,1,1,Michigan
7500,313384,128,248000,371382672,512,353271656,7200,32,1,0,0,Purdue-Anvil
7501,11379183,8,32768,617285860,512,526937220,14400,9,1,0,0,UConn-HPC
7503,1247532,128,248000,371401664,512,357338724,7200,32,0,0,0,Purdue-Anvil
7504,3852876,8,32768,867981592,512,526690000,14400,9,1,0,1,UConn-HPC
7507,5372173,256,510000,1340088580,512,527683920,7200,63,1,0,0,NERSC-Perlmutter-CPU
7508,21005,8,32768,697362840,512,522498160,14400,9,1,0,0,UConn-HPC
7511,7002,8,32768,778845212,512,524102272,14400,6,1,0,0,UConn-HPC
7512,68863,64,122000,669995964,40960,131890088,7200,15,0,0,0,T3_US_NERSC
7516,11716513,8,32768,6812706228,22528,257118192,34800,9,1,0,1,Manchester
7518,187037,8,24576,7468457860,20480,259550996,34800,9,1,0,1,SGrid
7521,2097561,4,16000,819361544,512,1089952712,34800,5,1,0,1,London_QMUL
7524,1156085,8,20240,1225789204,512,522470812,34800,9,1,0,0,CERN
7525,1000015,48,192000,149579756,33792,196453572,7200,13,0,0,0,TACC-Stampede2
7526,2252233,8,20240,1322462468,512,526965224,34800,9,1,0,0,CERN
7530,185609,8,20240,3061638668,22528,392073864,34800,9,1,0,0,CERN
7531,1985201,128,248000,371397928,512,352690656,7200,32,1,0,0,Purdue-Anvil
7538,12088492,128,248000,371397676,512,352809828,7200,32,0,0,0,Purdue-Anvil
7540,2465846,56,192000,149549596,39424,196111708,7200,15,0,0,0,TACC-Frontera
7542,221507,64,122000,669995284,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7543,17,16,90624,558754268,16384,96993776,34800,9,0,0,1,CA_Victoria
7544,4516831,128,248000,371344896,512,357020260,7200,32,0,0,0,Purdue-Anvil
7548,1895396,128,248000,371393592,512,354622824,7200,31,0,0,0,Purdue-Anvil
7550,222270,128,248000,371393040,512,352799076,7200,32,0,0,0,Purdue-Anvil
7552,221950,128,250000,2624934216,512,997138532,7200,32,0,0,0,PSC-Bridges2
7557,2493270,1,2500,1364842580,512,265445176,32400,1,1,1,0,Michigan
7558,222272,64,122000,669995484,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7560,964742,1,2500,1544159016,512,267402552,32400,1,1,1,0,Michigan
7563,84081,8,24576,867450800,20480,97336680,34800,4,0,0,1,Lancaster
7568,75,1,2500,3090092088,36608,299701388,32400,1,1,1,0,Michigan
7569,466376,4,30000,5955781852,512,500686908,34800,5,1,0,1,SURFsara
7570,1712805,8,32768,874795272,512,525530456,14400,9,1,0,1,UConn-HPC
7574,2210941,8,24576,872112088,20480,97798584,34800,4,1,0,1,Lancaster
7575,26125,256,510000,1340088580,512,527683920,7200,65,0,0,0,NERSC-Perlmutter-CPU
7577,464334,8,20240,1306187604,512,526167752,34800,5,1,0,1,CERN
7579,464110,8,32768,740710284,512,523561612,14400,9,1,0,1,UConn-HPC
7580,463242,8,24576,3518907232,22528,393398780,34800,7,1,0,1,SGrid
7581,461740,8,24576,870392796,20480,97964184,34800,7,1,0,1,Lancaster
7582,463755,16,90624,558757384,16384,96993776,34800,15,0,0,1,CA_Victoria
7586,28751,64,122000,669995288,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7589,6302241,128,248000,371402320,512,357191016,7200,32,1,0,0,Purdue-Anvil
7590,30193,128,248000,371400312,512,356106596,7200,32,1,0,0,Purdue-Anvil
7591,2309091,64,122000,669995280,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7594,151424,1,3000,14094824332,25344,391022616,34800,1,1,1,1,BNL
7595,5000,128,248000,371401372,512,355454824,7200,32,0,0,0,Purdue-Anvil
7599,2310675,128,248000,371402052,512,356167784,7200,32,0,0,0,Purdue-Anvil
7600,8839213,256,510000,1340088584,512,527683920,7200,64,1,0,0,NERSC-Perlmutter-CPU
7606,6194305,8,32768,13912438940,512,593258528,34800,9,1,0,1,Manchester
7608,2456762,1,2500,619215976,20480,101902084,32400,1,1,1,0,Michigan
7613,859303,4,30000,5741378952,512,500686884,34800,5,1,0,1,SURFsara
7615,551,4,30000,5762219196,512,503709500,34800,5,1,0,1,SURFsara
7617,187716,8,20240,1210573916,512,527407680,34800,8,1,0,1,CERN
7618,1201001,128,248000,371397808,512,357193572,7200,32,0,0,0,Purdue-Anvil
7619,9446166,8,16384,5276528576,35840,156633072,34800,4,1,0,1,PIC
7621,444512,128,248000,371398004,512,355550308,7200,32,0,0,0,Purdue-Anvil
7630,2725118,8,24576,1745098916,28160,200230124,34800,8,1,0,0,Lancaster
7632,22222,8,20240,2988516552,512,345488908,34800,4,1,0,0,CERN
7634,286238,56,192000,149520572,39424,196111704,7200,15,0,0,0,TACC-Frontera
7636,1976352,2,6400,658452796,25600,133378364,34800,3,1,0,1,BR_CBPF
7637,88988,8,24576,1746539852,28160,530778408,34800,6,1,0,0,Lancaster
7642,7104,4,10000,1628677716,14080,131508868,34800,3,1,0,1,CCIN2P3
7643,222314,128,248000,371393684,512,357456232,7200,32,1,0,0,Purdue-Anvil
7644,309,4,16000,188501440,16384,125107436,34800,5,1,0,0,JINR_CLOUD
7648,222184,64,122000,669995524,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7649,2928694,4,16000,335229056,16384,44467488,34800,5,0,0,0,JINR_CLOUD
7653,13785,8,20240,1314639360,512,527259016,34800,9,1,0,1,CERN
7655,31981,56,192000,149548228,39424,196111708,7200,11,0,0,0,TACC-Frontera
7659,75,1,2500,1449850480,512,266824256,32400,1,1,1,1,Michigan
7666,464806,4,16000,599330800,36608,428636412,34800,4,1,0,1,London_QMUL
7667,365641,8,32768,635395220,512,525806176,14400,9,1,0,1,UConn-HPC
7669,30385,128,248000,371350308,512,357076328,7200,32,0,0,0,Purdue-Anvil
7670,878681,4,16000,761270292,36608,428954244,34800,5,1,0,1,London_QMUL
7673,25166,56,192000,149547476,39424,196111704,7200,15,0,0,0,TACC-Frontera
7679,21450,56,192000,149550800,39424,196111708,7200,15,0,0,0,TACC-Frontera
7680,4379090,128,248000,911383040,512,263689912,7200,32,0,0,0,SDSC-Expanse
7681,1180,8,32768,6175759460,512,593537088,34800,9,1,0,1,Manchester
7682,2309366,128,248000,371348552,512,352573540,7200,32,0,0,0,Purdue-Anvil
7683,60109,128,248000,371401896,512,357450340,7200,32,0,0,0,Purdue-Anvil
7684,4355385,8,32768,867981592,512,526690512,14400,9,1,0,1,UConn-HPC
7685,94594,128,248000,371401512,512,357445480,7200,32,0,0,0,Purdue-Anvil
7686,1012258,8,32768,779998852,512,526288176,14400,8,1,0,0,UConn-HPC
7698,41501,64,122000,669995224,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7702,1468604,4,16000,757336632,36608,428152260,34800,4,1,0,1,London_QMUL
7703,2310537,128,248000,371396360,512,357456228,7200,32,0,0,0,Purdue-Anvil
7704,1676306,8,20240,2842180432,512,527497416,34800,9,1,0,0,CERN
7705,1405122,2,6400,667899072,25600,134117636,34800,3,1,0,0,BR_CBPF
7706,1903365,4,30000,5257543876,512,503709500,34800,5,1,0,1,SURFsara
7709,2090223,1,2500,653256504,20480,101411680,32400,1,1,1,0,Michigan
7710,185294,8,20240,1290579704,512,527067932,34800,9,1,0,0,CERN
7714,3045741,128,248000,371398068,512,356501604,7200,32,1,0,0,Purdue-Anvil
7715,294938,128,248000,371398140,512,357452648,7200,32,0,0,0,Purdue-Anvil
7717,3696073,128,248000,371398136,512,357397860,7200,32,1,0,0,Purdue-Anvil
7722,7500,128,248000,371398172,512,353909092,7200,32,0,0,0,Purdue-Anvil
7726,1821749,4,16000,176808924,16384,125107436,34800,3,0,0,1,JINR_CLOUD
7729,222161,128,248000,371342588,512,353305444,7200,32,0,0,0,Purdue-Anvil
7730,221381,56,192000,149537564,39424,196111708,7200,15,0,0,0,TACC-Frontera
7731,221845,56,192000,149546760,39424,196111708,7200,12,0,0,0,TACC-Frontera
7732,11312,16,90624,558737500,16384,96993776,34800,17,0,0,0,CA_Victoria
7736,13670870,128,248000,371393140,512,356949604,7200,32,0,0,0,Purdue-Anvil
7740,2900200,56,192000,149548656,39424,196111708,7200,15,0,0,0,TACC-Frontera
7751,740175,8,32768,875138236,512,526029792,14400,3,1,0,1,UConn-HPC
7753,93668,64,122000,669995248,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7756,46529,1,2500,2603365224,20480,99662044,32400,1,1,1,1,Michigan
7759,27160,128,248000,371345732,512,351607400,7200,32,1,0,0,Purdue-Anvil
7760,650717,8,24576,1851956256,28160,199574204,34800,6,1,0,0,Lancaster
7766,31961,128,248000,371402224,512,356843624,7200,32,1,0,0,Purdue-Anvil
7767,522682,1,2500,3279759000,512,266855140,32400,1,1,1,1,Michigan
7770,32641,128,248000,371401140,512,351847272,7200,32,1,0,0,Purdue-Anvil
7771,148318,8,24576,1875441344,28160,200660188,34800,8,1,0,1,Lancaster
7773,80806,128,248000,371352316,512,355436136,7200,30,0,0,0,Purdue-Anvil
7774,3318808,8,32768,874906688,512,526506388,14400,9,1,0,1,UConn-HPC
7777,5405162,256,510000,1340088580,512,527683920,7200,63,1,0,0,NERSC-Perlmutter-CPU
7778,89899,16,90624,558752432,16384,96993776,34800,17,0,0,1,CA_Victoria
7781,1591,8,32768,873776156,512,523068692,14400,9,1,0,0,UConn-HPC
7782,2310072,64,122000,669995704,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7786,13066720,8,32768,13782380552,512,592794148,34800,9,1,0,1,Manchester
7788,961318,8,24576,3521017452,22528,384993016,34800,9,1,0,1,SGrid
7791,2014011,4,16000,819319868,512,1089952712,34800,5,1,0,1,London_QMUL
7794,404,8,20240,1317715024,512,527620904,34800,9,1,0,1,CERN
7795,2489057,48,192000,149579540,33792,196453576,7200,13,0,0,0,TACC-Stampede2
7796,1455765,8,20240,1316810644,512,527436944,34800,9,1,0,0,CERN
7800,187239,8,20240,3028221152,22528,392797228,34800,9,1,0,0,CERN
7801,984685,128,248000,371397928,512,352690656,7200,32,1,0,0,Purdue-Anvil
7808,1023814,128,248000,317949248,512,357399144,7200,32,0,0,0,Purdue-Anvil
7810,1876277,56,192000,149546292,39424,196111708,7200,15,0,0,0,TACC-Frontera
7812,283137,64,122000,669995284,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7813,997721,48,128828,3477601616,30720,165321916,34800,49,0,0,0,FNAL
7814,4568069,128,248000,371396976,512,354411880,7200,32,1,0,0,Purdue-Anvil
7818,42373,128,248000,371393128,512,354504036,7200,32,0,0,0,Purdue-Anvil
7820,222439,128,248000,371393444,512,356712552,7200,32,1,0,0,Purdue-Anvil
7822,222135,128,250000,2624934216,512,997138532,7200,32,0,0,0,PSC-Bridges2
7828,222068,64,122000,669995224,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7830,20,1,2500,1512881104,512,267271904,32400,1,1,1,0,Michigan
7833,63826,8,24576,870853812,20480,97445624,34800,4,1,0,1,Lancaster
7838,1873091,1,2500,3025383836,36608,297167388,32400,1,1,1,1,Michigan
7839,465391,4,8192,829490608,20480,67892396,34800,3,1,0,1,London
7840,465864,4,16000,827494664,512,1089955016,34800,4,1,0,1,London_QMUL
7844,24162,8,24576,1811095620,28160,200311560,34800,4,1,0,1,Lancaster
7845,30162,256,510000,1340088652,512,527683920,7200,65,0,0,0,NERSC-Perlmutter-CPU
7850,462902,8,24576,913182668,512,531801816,34800,7,1,0,1,SGrid
7851,613628,8,24576,1875280292,28160,199432840,34800,6,1,0,1,Lancaster
7852,461612,8,24576,1729073192,28160,200263552,34800,7,1,0,1,Lancaster
7853,98591,8,20240,1228975448,512,526150440,34800,9,1,0,1,CERN
7856,29648,64,122000,669971304,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7860,31610,128,248000,371400700,512,357451620,7200,32,1,0,0,Purdue-Anvil
7861,2309018,64,122000,669995440,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7865,28598,128,248000,371401372,512,355454824,7200,32,0,0,0,Purdue-Anvil
7870,8752390,256,510000,1340088584,512,527683920,7200,64,1,0,0,NERSC-Perlmutter-CPU
7876,11927152,8,32768,6276700936,512,594507848,34800,9,1,0,1,Manchester
7878,2304813,1,2500,1614522196,20480,102787732,32400,1,1,1,1,Michigan
7883,1071406,4,30000,5856329480,512,500686884,34800,5,1,0,1,SURFsara
7885,723,4,30000,5424859460,512,503709500,34800,5,1,0,0,SURFsara
7887,188116,8,20240,1342447908,512,526285392,34800,7,1,0,0,CERN
7888,2902552,128,248000,371398712,512,357111144,7200,32,0,0,0,Purdue-Anvil
7889,8734776,8,20240,1712385632,20480,66119768,34800,3,1,0,0,London_Brunel
7891,59599,128,248000,371397544,512,354772072,7200,32,1,0,0,Purdue-Anvil
7895,105956,1,2500,689593284,22528,167896444,34800,1,1,1,1,CIEMAT
7900,2192904,8,24576,848101476,20480,98468108,34800,9,1,0,1,Lancaster
7901,2435358,8,20480,3015871744,512,595167176,34800,6,1,0,1,FZU
7902,15116,8,20240,1305728348,512,527549120,34800,5,1,0,1,CERN
7904,219407,56,192000,149521480,39424,196111708,7200,14,0,0,0,TACC-Frontera
7906,1179,8,20240,1169909856,20480,127698164,34800,5,1,0,0,CERN
7907,2256049,8,24576,871512496,20480,97968144,34800,5,1,0,0,Lancaster
7913,221919,128,248000,371343676,512,353526632,7200,32,0,0,0,Purdue-Anvil
7918,455055,64,122000,669995224,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7929,5160753,1,2500,1472381556,512,266824256,32400,1,1,1,1,Michigan
7936,465228,8,24576,869784712,20480,98063944,34800,7,1,0,1,Lancaster
7937,83326,8,32768,751939164,512,524004052,14400,9,1,0,1,UConn-HPC
7939,20209,128,248000,371402424,512,357444708,7200,31,0,0,0,Purdue-Anvil
7940,468720,8,24576,871900760,20480,97239756,34800,7,0,0,1,Lancaster
7943,24521,56,192000,149545160,39424,196111704,7200,15,0,0,0,TACC-Frontera
7949,22293,56,192000,149550284,39424,196111696,7200,15,0,0,0,TACC-Frontera
7950,1382753,128,248000,911383396,512,263689916,7200,32,0,0,0,SDSC-Expanse
7952,9245432,128,248000,371352316,512,355435880,7200,32,0,0,0,Purdue-Anvil
7953,93204,128,248000,371402084,512,355395940,7200,32,0,0,0,Purdue-Anvil
7955,55027,128,248000,371402228,512,357396068,7200,32,0,0,0,Purdue-Anvil
7956,544451,8,32768,874904720,512,527210032,14400,7,1,0,0,UConn-HPC
7968,319077,64,122000,669995344,40960,131890088,7200,16,0,0,0,T3_US_NERSC
7972,2893278,4,16000,778580868,36608,426910604,34800,4,1,0,1,London_QMUL
7973,2310198,128,248000,371396360,512,357456228,7200,32,0,0,0,Purdue-Anvil
7974,1426373,8,20240,1704615684,30720,526371072,34800,9,1,0,0,CERN
7975,1301266,1,3000,6387130628,36608,259805024,34800,1,1,1,0,BNL
7976,2111516,4,30000,2788013308,16384,306159052,34800,5,1,0,1,SURFsara
7979,1627286,1,2500,2279961844,512,266605800,32400,1,1,1,1,Michigan
7980,185400,8,20240,1290579704,512,527067932,34800,9,1,0,0,CERN
7984,274504,128,248000,371398068,512,356501604,7200,32,0,0,0,Purdue-Anvil
7985,202828,128,248000,371398140,512,357452648,7200,32,0,0,0,Purdue-Anvil
7987,188620,128,248000,371398156,512,356546408,7200,32,0,0,0,Purdue-Anvil
7992,4370495,128,248000,371398172,512,353909092,7200,32,1,0,0,Purdue-Anvil
7999,222175,128,248000,371342588,512,353305444,7200,32,0,0,0,Purdue-Anvil
8000,221527,56,192000,149548160,39424,196111708,7200,15,0,0,0,TACC-Frontera
8001,187906,56,192000,149548028,39424,196111708,7200,15,0,0,0,TACC-Frontera
8002,12010,16,90624,558733220,16384,96993776,34800,17,0,0,1,CA_Victoria
8006,352863,128,248000,371392924,512,355417448,7200,32,0,0,0,Purdue-Anvil
8010,4070856,56,192000,149497588,39424,196111704,7200,15,1,0,0,TACC-Frontera
8013,175974,8,24576,837531664,20480,97242668,34800,4,0,0,1,Lancaster
8023,96895,64,122000,669995248,40960,131890088,7200,16,0,0,0,T3_US_NERSC
8029,25365,128,248000,371388904,512,350793316,7200,32,1,0,0,Purdue-Anvil
8036,32869,128,248000,371402736,512,353918308,7200,32,0,0,0,Purdue-Anvil
8037,669047,8,24576,869941532,20480,97305252,34800,9,1,0,1,Lancaster
8040,31221,128,248000,371382672,512,353271656,7200,32,0,0,0,Purdue-Anvil
8041,63695,8,24576,1869649232,28160,200660188,34800,8,1,0,0,Lancaster
8043,2804064,128,248000,371401540,512,356677480,7200,32,0,0,0,Purdue-Anvil
8044,4242473,8,32768,860433124,512,527129764,14400,9,1,0,1,UConn-HPC
8047,5469127,256,510000,1340088580,512,527683920,7200,63,1,0,0,NERSC-Perlmutter-CPU
8048,9820841,8,24576,1807153396,28160,200663612,34800,5,1,0,1,Lancaster
8052,138666,64,122000,669995444,40960,131890088,7200,16,0,0,0,T3_US_NERSC
8056,11300728,8,32768,6812706228,22528,257118192,34800,9,1,0,1,Manchester
8058,185156,8,24576,3628346020,20480,261874524,34800,9,1,0,1,SGrid
8061,2243501,4,16000,787238252,512,1089952532,34800,5,1,0,1,London_QMUL
8065,9121634,48,192000,149583264,33792,196453680,7200,13,0,0,0,TACC-Stampede2
8066,2260198,8,20240,1316810644,512,527436944,34800,9,1,0,0,CERN
8070,186987,8,20240,3065977320,22528,392857828,34800,9,1,0,0,CERN
8071,1498704,128,248000,371395888,512,356445796,7200,32,0,0,0,Purdue-Anvil
8078,957779,128,248000,371397676,512,352809828,7200,32,0,0,0,Purdue-Anvil
8080,589778,56,192000,149549596,39424,196111708,7200,15,0,0,0,TACC-Frontera
8082,222896,64,122000,669996004,40960,131890088,7200,16,0,0,0,T3_US_NERSC
8084,4216228,128,248000,371344896,512,357020260,7200,32,0,0,0,Purdue-Anvil
8088,17875,128,248000,371393580,512,354440552,7200,31,0,0,0,Purdue-Anvil
8090,222619,128,248000,371393444,512,356712552,7200,32,1,0,0,Purdue-Anvil
8092,248792,128,250000,2654535856,512,997140068,7200,32,0,0,0,PSC-Bridges2
8097,834819,8,20240,2952620612,22528,386116392,34800,8,1,0,1,CERN
8098,221991,64,122000,669995604,40960,131890088,7200,16,0,0,0,T3_US_NERSC
